available;categoryId;cpa;currencyId;delivery;description;discount;id;manufacturer_warranty;market_category;model;modified_time;name;oldprice;param;pickup;picture;price;real_category_name;sales_notes;store;type;typePrefix;url;vendor;vendorCode
true;Одежда, обувь и аксессуары/Женская одежда/Головные уборы;1;RUB;true;Шапка Canoe. Цвет: белый.  Сезон: Осень-зима 2015/2016.;15;CA003CWKV732IN00;true;Одежда, обувь и аксессуары/Женская одежда/Головные уборы;PREMIER;1471131079;Шапка Canoe;1899;Цвет:белый|Коллекция:Осень-зима 2015/2016|Сезонность:Демисезон, Зима|Страна-изготовитель:Россия|Размер:0|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/C/A/CA003CWKV732_1_v2.jpg;1610;Шапки;Оплата после примерки.;true;vendor.model;Шапка;http://www.lamoda.ru/p/CA003CWKV732/;Canoe;3449750
true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Блузки и кофточки;1;RUB;true;Блуза Byblos. Цвет: черный.  Сезон: Весна-лето 2015.;40;BY548EWDOZ16INXS;true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Блузки и кофточки;;1471131079;Блуза Byblos;23299;Цвет:черный|Коллекция:Весна-лето 2015|Сезонность:Мульти|Страна-изготовитель:Италия|Размер:40|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/B/Y/BY548EWDOZ16_1_v2.jpg;13970;Блузы;Оплата после примерки.;true;vendor.model;Блуза;http://www.lamoda.ru/p/BY548EWDOZ16/;Byblos;B2BLB730
true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Платья;1;RUB;true;Платье Byblos. Цвет: фиолетовый.  Сезон: Весна-лето 2015.;40;BY548EWDOZ22I440;true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Платья;;1471131079;Платье Byblos;22799;Цвет:фиолетовый|Коллекция:Весна-лето 2015|Сезонность:Мульти|Страна-изготовитель:Италия|Размер:46|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/B/Y/BY548EWDOZ22_1_v1.jpg;13670;Платья-мини;Оплата после примерки.;true;vendor.model;Платье;http://www.lamoda.ru/p/BY548EWDOZ22/;Byblos;D2BLB419
true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Блузки и кофточки;1;RUB;true;Блуза Byblos. Цвет: белый.  Сезон: Весна-лето 2015.;50;BY548EWDOZ17I440;true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Блузки и кофточки;;1471131079;Блуза Byblos;13199;Цвет:белый|Коллекция:Весна-лето 2015|Сезонность:Мульти|Страна-изготовитель:Албания|Размер:46|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/B/Y/BY548EWDOZ17_1_v2.jpg;6590;Блузы;Оплата после примерки.;true;vendor.model;Блуза;http://www.lamoda.ru/p/BY548EWDOZ17/;Byblos;B0BLB605
true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Блузки и кофточки;1;RUB;true;Блуза Byblos. Цвет: зеленый.  Сезон: Весна-лето 2015.;40;BY548EWDOZ23I420;true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Блузки и кофточки;;1471131079;Блуза Byblos;23299;Цвет:зеленый|Коллекция:Весна-лето 2015|Сезонность:Мульти|Страна-изготовитель:Италия|Размер:44|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/B/Y/BY548EWDOZ23_1_v5.jpg;13970;Блузы;Оплата после примерки.;true;vendor.model;Блуза;http://www.lamoda.ru/p/BY548EWDOZ23/;Byblos;B0BLB610
true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Блузки и кофточки;1;RUB;true;Блуза Byblos. Цвет: зеленый.  Сезон: Весна-лето 2015.;40;BY548EWDOZ23I400;true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Блузки и кофточки;;1471131079;Блуза Byblos;23299;Цвет:зеленый|Коллекция:Весна-лето 2015|Сезонность:Мульти|Страна-изготовитель:Италия|Размер:42|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/B/Y/BY548EWDOZ23_1_v5.jpg;13970;Блузы;Оплата после примерки.;true;vendor.model;Блуза;http://www.lamoda.ru/p/BY548EWDOZ23/;Byblos;B0BLB610
true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Платья;1;RUB;true;Платье Byblos. Цвет: фиолетовый.  Сезон: Весна-лето 2015.;20;BY548EWDOZ21I440;true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Платья;;1471131079;Платье Byblos;27899;Цвет:фиолетовый|Коллекция:Весна-лето 2015|Сезонность:Лето|Страна-изготовитель:Италия|Размер:46|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/B/Y/BY548EWDOZ21_1_v2.jpg;22310;Платья-мини;Оплата после примерки.;true;vendor.model;Платье;http://www.lamoda.ru/p/BY548EWDOZ21/;Byblos;D2BLB410
true;Одежда, обувь и аксессуары/Обувь/Мужская обувь/Шлепанцы;1;RUB;true;Сланцы Call It Spring. Цвет: голубой. Материал: резина. Сезон: Весна-лето 2016.;40;CA052AMEFD63A900;true;Одежда, обувь и аксессуары/Обувь/Мужская обувь/Шлепанцы;;1471131079;Сланцы Call It Spring;1999;Цвет:голубой|Коллекция:Весна-лето 2016|Материал верха:резина|Сезонность:Лето|Материал подошвы:резина|Страна-изготовитель:Китай|Размер:41,5|Пол:Мужской|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/C/A/CA052AMEFD63_1_v1.jpg;1190;Пляжные шлепанцы;Оплата после примерки.;true;vendor.model;Сланцы;http://www.lamoda.ru/p/CA052AMEFD63/;Call It Spring;MCKIBBEN
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Шлепанцы Casadei. Цвет: золотой. Материал: натуральная кожа. Сезон: Весна-лето 2015.;40;CA559AWDQR11E400;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Шлепанцы Casadei;54299;Цвет:золотой|Коллекция:Весна-лето 2015|Материал верха:натуральная кожа|Сезонность:Лето|Материал подошвы:натуральная кожа|Страна-изготовитель:Италия|Размер:39|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/C/A/CA559AWDQR11_1_v1.jpg;32570;Городские шлепанцы;Оплата после примерки.;true;vendor.model;Шлепанцы;http://www.lamoda.ru/p/CA559AWDQR11/;Casadei;8086M009.FL3CAND925
true;Одежда, обувь и аксессуары/Красота/Уход за ногтями/Лак для ногтей;1;RUB;true;Лак для ногтей Christina Fitzgerald. Цвет: фиолетовый.  Сезон: Осень-зима 2016/2017.;0;CH007LWCPC43NS00;true;Одежда, обувь и аксессуары/Красота/Уход за ногтями/Лак для ногтей;Linda Жевательная резинка;1471131079;Лак для ногтей Christina Fitzgerald;;Цвет:фиолетовый|Коллекция:Осень-зима 2016/2017|Страна-изготовитель:Австралия|Размер:0|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/C/H/CH007LWCPC43_1.jpg;1350;Лаки;Оплата после примерки.;true;vendor.model;Лак для ногтей;http://www.lamoda.ru/p/CH007LWCPC43/;Christina Fitzgerald;89129
true;Одежда, обувь и аксессуары/Обувь/Мужская обувь/Мокасины;1;RUB;true;Мокасины Calvin Klein Collection. Цвет: белый. Материал: натуральная кожа. Сезон: Весна-лето 2015.;40;CA995AMEAM75E450;true;Одежда, обувь и аксессуары/Обувь/Мужская обувь/Мокасины;;1471131079;Мокасины Calvin Klein Collection;23499;Цвет:белый|Коллекция:Весна-лето 2015|Материал верха:натуральная кожа|Сезонность:Лето|Материал подошвы:натуральная кожа, резина|Страна-изготовитель:Италия|Размер:44|Пол:Мужской|Возраст:Взрослый|Линейка:Collection;true;http://pi.lmcdn.ru/img600x866/C/A/CA995AMEAM75_1_v1.jpg;14090;Мокасины;Оплата после примерки.;true;vendor.model;Мокасины;http://www.lamoda.ru/p/CA995AMEAM75/;Calvin Klein Collection;5166
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Шлепанцы Casadei. Цвет: золотой. Материал: натуральная кожа. Сезон: Весна-лето 2015.;40;CA559AWDQR11E370;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Шлепанцы Casadei;54299;Цвет:золотой|Коллекция:Весна-лето 2015|Материал верха:натуральная кожа|Сезонность:Лето|Материал подошвы:натуральная кожа|Страна-изготовитель:Италия|Размер:36|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/C/A/CA559AWDQR11_1_v1.jpg;32570;Городские шлепанцы;Оплата после примерки.;true;vendor.model;Шлепанцы;http://www.lamoda.ru/p/CA559AWDQR11/;Casadei;8086M009.FL3CAND925
